Tools	Port 2: NDI 8700340  s/n:34802401	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 2: NDI 8700340  s/n:34802401	68380	1	OK	0.7685484	-0.5470082	0.1513475	0.2953122	-99.662	90.103	456.804	0.4500239	0
1	Port 2: NDI 8700340  s/n:34802401	68381	1	OK	0.7693076	-0.5482717	0.1560116	0.2884861	-97.106	90.473	456.146	0.4426445	0
1	Port 2: NDI 8700340  s/n:34802401	68382	1	OK	0.7707981	-0.5504433	0.1590005	0.2785701	-94.922	90.798	455.308	0.4184390	0
1	Port 2: NDI 8700340  s/n:34802401	68383	1	OK	0.7713139	-0.5520623	0.1627983	0.2716593	-92.752	90.963	454.244	0.3948304	0
1	Port 2: NDI 8700340  s/n:34802401	68384	1	OK	0.7713713	-0.5538659	0.1673870	0.2649539	-90.567	91.320	453.016	0.3819577	0
1	Port 2: NDI 8700340  s/n:34802401	68385	1	OK	0.7706933	-0.5557852	0.1720636	0.2598628	-88.353	91.396	451.795	0.4054343	0
1	Port 2: NDI 8700340  s/n:34802401	68386	1	OK	0.7704231	-0.5580968	0.1766042	0.2525612	-86.513	91.666	450.423	0.3651849	0
1	Port 2: NDI 8700340  s/n:34802401	68387	1	OK	0.7699051	-0.5611180	0.1804194	0.2446253	-84.086	92.058	449.156	0.3931755	0
1	Port 2: NDI 8700340  s/n:34802401	68388	1	OK	0.7689543	-0.5637382	0.1846707	0.2383385	-82.422	91.945	447.828	0.3536591	0
1	Port 2: NDI 8700340  s/n:34802401	68389	1	OK	0.7677881	-0.5664658	0.1890812	0.2320908	-80.550	91.985	446.374	0.3387424	0
1	Port 2: NDI 8700340  s/n:34802401	68390	1	OK	0.7660998	-0.5693357	0.1944719	0.2261164	-78.459	92.408	444.796	0.3273875	0
1	Port 2: NDI 8700340  s/n:34802401	68391	1	OK	0.7642393	-0.5718781	0.1998078	0.2212929	-76.618	92.356	443.142	0.3436320	0
1	Port 2: NDI 8700340  s/n:34802401	68392	1	OK	0.7626222	-0.5746753	0.2046288	0.2151343	-74.766	92.378	441.395	0.3449192	0
1	Port 2: NDI 8700340  s/n:34802401	68393	1	OK	0.7611872	-0.5769936	0.2085800	0.2101592	-72.598	92.453	439.491	0.3994593	0
1	Port 2: NDI 8700340  s/n:34802401	68394	1	OK	0.7590432	-0.5813951	0.2128143	0.2013535	-70.766	92.431	438.057	0.2922741	0
1	Port 2: NDI 8700340  s/n:34802401	68395	1	OK	0.7575684	-0.5849445	0.2150396	0.1941340	-69.098	92.269	436.169	0.2993301	0
1	Port 2: NDI 8700340  s/n:34802401	68396	1	OK	0.7554861	-0.5890667	0.2184046	0.1858508	-67.126	92.449	434.359	0.3070777	0
1	Port 2: NDI 8700340  s/n:34802401	68397	1	OK	0.7530154	-0.5930087	0.2220622	0.1788769	-65.533	92.333	432.468	0.3226417	0
1	Port 2: NDI 8700340  s/n:34802401	68398	1	OK	0.7504689	-0.5972082	0.2251296	0.1716258	-63.688	92.167	430.598	0.2482599	0
1	Port 2: NDI 8700340  s/n:34802401	68399	1	OK	0.7477291	-0.6021059	0.2275834	0.1630198	-62.037	91.917	428.743	0.2748216	0
1	Port 2: NDI 8700340  s/n:34802401	68400	1	OK	0.7450780	-0.6071517	0.2294252	0.1535891	-60.478	91.724	426.822	0.2383767	0
1	Port 2: NDI 8700340  s/n:34802401	68401	1	OK	0.7426262	-0.6119967	0.2301737	0.1448670	-59.063	91.345	424.757	0.2510537	0
1	Port 2: NDI 8700340  s/n:34802401	68402	1	OK	0.7393306	-0.6172790	0.2319715	0.1361839	-57.243	91.325	422.740	0.2654732	0
1	Port 2: NDI 8700340  s/n:34802401	68403	1	OK	0.7358871	-0.6225459	0.2336666	0.1276973	-55.732	91.024	420.690	0.2620743	0
1	Port 2: NDI 8700340  s/n:34802401	68404	1	OK	0.7320029	-0.6272852	0.2366157	0.1212356	-54.039	90.867	418.410	0.2385026	0
1	Port 2: NDI 8700340  s/n:34802401	68405	1	OK	0.7282827	-0.6325835	0.2382037	0.1127010	-52.719	90.395	416.227	0.2339920	0
1	Port 2: NDI 8700340  s/n:34802401	68406	1	OK	0.7246501	-0.6382646	0.2384542	0.1031509	-51.073	89.963	414.001	0.2187056	0
1	Port 2: NDI 8700340  s/n:34802401	68407	1	OK	0.7205410	-0.6440001	0.2392081	0.0941490	-49.478	89.585	411.856	0.2038551	0
1	Port 2: NDI 8700340  s/n:34802401	68408	1	OK	0.7161181	-0.6500748	0.2395326	0.0848633	-48.196	89.042	409.715	0.2392477	0
1	Port 2: NDI 8700340  s/n:34802401	68409	1	OK	0.7118761	-0.6554675	0.2401955	0.0768177	-46.709	88.659	407.362	0.2335375	0
1	Port 2: NDI 8700340  s/n:34802401	68410	1	OK	0.7074701	-0.6614495	0.2393884	0.0682918	-45.559	88.086	405.106	0.2522191	0
1	Port 2: NDI 8700340  s/n:34802401	68411	1	OK	0.7027950	-0.6674757	0.2387760	0.0595099	-44.417	87.579	402.896	0.2906505	0
1	Port 2: NDI 8700340  s/n:34802401	68412	1	OK	0.6979159	-0.6731379	0.2388213	0.0525662	-43.268	87.105	400.668	0.2777449	0
1	Port 2: NDI 8700340  s/n:34802401	68413	1	OK	0.6925765	-0.6793076	0.2385123	0.0446186	-42.303	86.708	398.552	0.2651244	0
1	Port 2: NDI 8700340  s/n:34802401	68414	1	OK	0.6882151	-0.6846366	0.2369398	0.0386297	-41.403	86.072	396.260	0.2845013	0
1	Port 2: NDI 8700340  s/n:34802401	68415	1	OK	0.6835092	-0.6903152	0.2351004	0.0317479	-40.898	85.488	394.186	0.3026338	0
1	Port 2: NDI 8700340  s/n:34802401	68416	1	OK	0.6781101	-0.6958702	0.2349581	0.0269442	-40.172	85.201	392.099	0.2692108	0
1	Port 2: NDI 8700340  s/n:34802401	68417	1	OK	0.6730629	-0.7010627	0.2344748	0.0227807	-39.922	84.718	390.012	0.3186665	0
1	Port 2: NDI 8700340  s/n:34802401	68418	1	OK	0.6680306	-0.7058881	0.2346306	0.0201414	-39.695	84.281	387.934	0.3264417	0
1	Port 2: NDI 8700340  s/n:34802401	68419	1	OK	0.6627084	-0.7114366	0.2332696	0.0161519	-39.662	83.804	386.070	0.3117639	0
1	Port 2: NDI 8700340  s/n:34802401	68420	1	OK	0.6582309	-0.7160036	0.2321423	0.0134466	-39.486	83.559	383.982	0.3061037	0
1	Port 2: NDI 8700340  s/n:34802401	68421	1	OK	0.6534628	-0.7209384	0.2304716	0.0108212	-39.496	83.165	382.119	0.3057722	0
1	Port 2: NDI 8700340  s/n:34802401	68422	1	OK	0.6484911	-0.7258143	0.2293000	0.0086264	-39.623	82.947	380.382	0.2871210	0
1	Port 2: NDI 8700340  s/n:34802401	68423	1	OK	0.6442890	-0.7303004	0.2269573	0.0065895	-40.222	82.600	378.460	0.3875172	0
1	Port 2: NDI 8700340  s/n:34802401	68424	1	OK	0.6389694	-0.7348323	0.2273435	0.0073847	-40.577	82.629	376.736	0.3247852	0
1	Port 2: NDI 8700340  s/n:34802401	68425	1	OK	0.6340197	-0.7391001	0.2273204	0.0086884	-41.320	82.485	374.972	0.3205095	0
1	Port 2: NDI 8700340  s/n:34802401	68426	1	OK	0.6287972	-0.7430130	0.2289312	0.0116695	-42.299	82.375	373.370	0.3798011	0
1	Port 2: NDI 8700340  s/n:34802401	68427	1	OK	0.6236233	-0.7469417	0.2301085	0.0149060	-43.209	82.371	371.856	0.4959718	0
1	Port 2: NDI 8700340  s/n:34802401	68437	1	OK	0.5871268	-0.7840352	0.1977730	0.0381683	-57.306	83.013	357.922	0.4538871	0
1	Port 2: NDI 8700340  s/n:34802401	68438	1	OK	0.5843787	-0.7872382	0.1923660	0.0418684	-58.857	83.235	356.722	0.3755431	0
1	Port 2: NDI 8700340  s/n:34802401	68439	1	OK	0.5819933	-0.7904691	0.1856641	0.0443977	-60.922	83.170	355.726	0.3324696	0
1	Port 2: NDI 8700340  s/n:34802401	68440	1	OK	0.5791642	-0.7936036	0.1803609	0.0472448	-62.897	83.422	354.790	0.2903985	0
1	Port 2: NDI 8700340  s/n:34802401	68441	1	OK	0.5764306	-0.7963843	0.1755421	0.0518156	-64.754	83.627	353.937	0.2935916	0
1	Port 2: NDI 8700340  s/n:34802401	68442	1	OK	0.5737044	-0.7991418	0.1707794	0.0554086	-66.853	83.866	353.216	0.2767543	0
1	Port 2: NDI 8700340  s/n:34802401	68443	1	OK	0.5717312	-0.8016758	0.1642088	0.0589480	-68.967	84.070	352.460	0.2615339	0
1	Port 2: NDI 8700340  s/n:34802401	68444	1	OK	0.5694286	-0.8040914	0.1589194	0.0627119	-71.165	84.290	351.939	0.2553138	0
1	Port 2: NDI 8700340  s/n:34802401	68445	1	OK	0.5671240	-0.8065408	0.1531101	0.0664804	-73.010	84.832	351.505	0.2640770	0
1	Port 2: NDI 8700340  s/n:34802401	68446	1	OK	0.5662289	-0.8083499	0.1452353	0.0697283	-75.667	84.764	351.097	0.2541471	0
1	Port 2: NDI 8700340  s/n:34802401	68447	1	OK	0.5650094	-0.8101498	0.1378824	0.0735542	-77.806	85.038	350.813	0.2538863	0
1	Port 2: NDI 8700340  s/n:34802401	68448	1	OK	0.5638865	-0.8119447	0.1302557	0.0762322	-80.199	85.241	350.719	0.2244787	0
1	Port 2: NDI 8700340  s/n:34802401	68449	1	OK	0.5627821	-0.8133753	0.1236414	0.0800613	-82.304	85.695	350.650	0.2245448	0
1	Port 2: NDI 8700340  s/n:34802401	68450	1	OK	0.5622492	-0.8146540	0.1152957	0.0831961	-84.599	85.985	350.635	0.2338524	0
1	Port 2: NDI 8700340  s/n:34802401	68451	1	OK	0.5619697	-0.8155801	0.1071775	0.0867881	-87.069	86.100	350.795	0.2193760	0
1	Port 2: NDI 8700340  s/n:34802401	68452	1	OK	0.5618448	-0.8162889	0.0991619	0.0903873	-89.307	86.396	351.011	0.1992822	0
1	Port 2: NDI 8700340  s/n:34802401	68453	1	OK	0.5622059	-0.8165824	0.0911578	0.0938507	-91.772	86.568	351.301	0.2184961	0
1	Port 2: NDI 8700340  s/n:34802401	68454	1	OK	0.5621330	-0.8166835	0.0855450	0.0985728	-94.067	86.933	351.687	0.2184656	0
1	Port 2: NDI 8700340  s/n:34802401	68455	1	OK	0.5624663	-0.8163133	0.0802449	0.1040434	-96.506	87.195	352.028	0.2042157	0
1	Port 2: NDI 8700340  s/n:34802401	68456	1	OK	0.5626604	-0.8156405	0.0758687	0.1113004	-98.802	87.377	352.466	0.1861088	0
1	Port 2: NDI 8700340  s/n:34802401	68457	1	OK	0.5626543	-0.8152017	0.0716945	0.1171586	-101.323	87.585	353.027	0.1945523	0
1	Port 2: NDI 8700340  s/n:34802401	68458	1	OK	0.5634039	-0.8141739	0.0668018	0.1234278	-103.769	87.636	353.582	0.1807158	0
1	Port 2: NDI 8700340  s/n:34802401	68459	1	OK	0.5645664	-0.8128015	0.0616693	0.1296739	-106.072	87.846	354.185	0.1828531	0
1	Port 2: NDI 8700340  s/n:34802401	68460	1	OK	0.5654719	-0.8117207	0.0560317	0.1349504	-108.439	87.978	355.123	0.1939688	0
1	Port 2: NDI 8700340  s/n:34802401	68461	1	OK	0.5668726	-0.8103863	0.0496864	0.1395021	-110.934	88.254	356.126	0.1762006	0
1	Port 2: NDI 8700340  s/n:34802401	68462	1	OK	0.5684344	-0.8086636	0.0440408	0.1449343	-113.109	88.494	357.230	0.1617560	0
1	Port 2: NDI 8700340  s/n:34802401	68463	1	OK	0.5705891	-0.8064453	0.0388551	0.1502145	-115.494	88.565	358.240	0.2052890	0
1	Port 2: NDI 8700340  s/n:34802401	68464	1	OK	0.5722625	-0.8044817	0.0341209	0.1554366	-117.631	88.918	359.421	0.2159135	0
1	Port 2: NDI 8700340  s/n:34802401	68465	1	OK	0.5741066	-0.8021775	0.0296680	0.1613467	-119.693	88.969	360.750	0.1681133	0
1	Port 2: NDI 8700340  s/n:34802401	68466	1	OK	0.5765465	-0.7998263	0.0234184	0.1652982	-121.778	89.096	362.091	0.1725496	0
1	Port 2: NDI 8700340  s/n:34802401	68467	1	OK	0.5793020	-0.7970381	0.0175631	0.1697969	-123.908	89.068	363.425	0.2174920	0
1	Port 2: NDI 8700340  s/n:34802401	68468	1	OK	0.5817451	-0.7943772	0.0125715	0.1742969	-125.832	89.249	364.899	0.2079002	0
1	Port 2: NDI 8700340  s/n:34802401	68469	1	OK	0.5843749	-0.7912250	0.0085018	0.1799908	-127.786	89.341	366.317	0.1667203	0
1	Port 2: NDI 8700340  s/n:34802401	68470	1	OK	0.5869505	-0.7880912	0.0052566	0.1854017	-129.568	89.498	367.811	0.1509427	0
1	Port 2: NDI 8700340  s/n:34802401	68471	1	OK	0.5905387	-0.7846662	0.0002718	0.1885811	-131.396	89.600	369.471	0.2129613	0
1	Port 2: NDI 8700340  s/n:34802401	68472	1	OK	0.5937786	-0.7810894	-0.0042890	0.1931525	-133.036	89.585	371.279	0.1812375	0
1	Port 2: NDI 8700340  s/n:34802401	68473	1	OK	0.5971554	-0.7773604	-0.0086158	0.1975904	-134.345	89.901	373.129	0.1269685	0
1	Port 2: NDI 8700340  s/n:34802401	68474	1	OK	0.6010447	-0.7732429	-0.0132624	0.2016552	-136.106	89.781	374.949	0.1446862	0
1	Port 2: NDI 8700340  s/n:34802401	68475	1	OK	0.6051919	-0.7693682	-0.0182263	0.2036738	-137.705	89.820	376.953	0.2313091	0
1	Port 2: NDI 8700340  s/n:34802401	68476	1	OK	0.6089738	-0.7652376	-0.0222550	0.2075258	-139.150	89.947	378.911	0.1642742	0
1	Port 2: NDI 8700340  s/n:34802401	68477	1	OK	0.6129538	-0.7608682	-0.0259614	0.2114079	-140.443	90.047	380.943	0.1211990	0
1	Port 2: NDI 8700340  s/n:34802401	68478	1	OK	0.6179175	-0.7561507	-0.0315308	0.2131196	-141.775	89.976	383.135	0.1769658	0
1	Port 2: NDI 8700340  s/n:34802401	68479	1	OK	0.6228940	-0.7511355	-0.0365228	0.2155565	-142.958	89.925	385.327	0.1510500	0
1	Port 2: NDI 8700340  s/n:34802401	68480	1	OK	0.6273451	-0.7465199	-0.0402399	0.2180066	-144.053	90.053	387.688	0.1238625	0
1	Port 2: NDI 8700340  s/n:34802401	68481	1	OK	0.6322172	-0.7415443	-0.0439325	0.2201897	-145.122	90.024	390.027	0.1373937	0
1	Port 2: NDI 8700340  s/n:34802401	68482	1	OK	0.6371809	-0.7366054	-0.0472592	0.2217647	-146.268	89.885	392.382	0.1965568	0
1	Port 2: NDI 8700340  s/n:34802401	68483	1	OK	0.6419830	-0.7310459	-0.0507396	0.2255113	-147.175	89.702	394.715	0.1480759	0
1	Port 2: NDI 8700340  s/n:34802401	68484	1	OK	0.6469022	-0.7258142	-0.0535581	0.2276902	-148.106	89.648	397.050	0.1632456	0
1	Port 2: NDI 8700340  s/n:34802401	68485	1	OK	0.6513011	-0.7205507	-0.0547047	0.2315621	-148.831	89.551	399.372	0.1468661	0
1	Port 2: NDI 8700340  s/n:34802401	68486	1	OK	0.6560282	-0.7151245	-0.0559250	0.2347263	-149.535	89.522	401.625	0.1726038	0
1	Port 2: NDI 8700340  s/n:34802401	68487	1	OK	0.6601671	-0.7100774	-0.0567039	0.2382315	-150.295	89.237	404.024	0.1410535	0
1	Port 2: NDI 8700340  s/n:34802401	68488	1	OK	0.6643074	-0.7051798	-0.0566862	0.2412545	-150.695	89.308	406.345	0.1621302	0
1	Port 2: NDI 8700340  s/n:34802401	68489	1	OK	0.6686571	-0.6997533	-0.0568217	0.2449782	-150.909	89.355	408.578	0.1640237	0
1	Port 2: NDI 8700340  s/n:34802401	68490	1	OK	0.6732494	-0.6944177	-0.0577607	0.2473520	-151.413	89.110	410.724	0.1734675	0
1	Port 2: NDI 8700340  s/n:34802401	68491	1	OK	0.6775088	-0.6896173	-0.0582519	0.2490312	-151.961	88.803	412.977	0.1673034	0
1	Port 2: NDI 8700340  s/n:34802401	68492	1	OK	0.6812339	-0.6846432	-0.0577061	0.2526936	-152.077	88.721	415.143	0.1680669	0
1	Port 2: NDI 8700340  s/n:34802401	68493	1	OK	0.6845613	-0.6796628	-0.0561207	0.2574582	-152.260	88.594	417.109	0.1992600	0
1	Port 2: NDI 8700340  s/n:34802401	68494	1	OK	0.6878082	-0.6750410	-0.0541272	0.2613614	-152.448	88.373	419.084	0.2212268	0
1	Port 2: NDI 8700340  s/n:34802401	68495	1	OK	0.6909051	-0.6705021	-0.0518046	0.2653175	-152.534	88.172	421.009	0.2272371	0
1	Port 2: NDI 8700340  s/n:34802401	68496	1	OK	0.6948094	-0.6659044	-0.0511380	0.2668260	-152.448	88.026	422.964	0.2065231	0
1	Port 2: NDI 8700340  s/n:34802401	68497	1	OK	0.6987395	-0.6616809	-0.0506569	0.2671618	-152.330	87.701	425.050	0.2179154	0
1	Port 2: NDI 8700340  s/n:34802401	68498	1	OK	0.7030223	-0.6568850	-0.0507967	0.2677341	-151.731	87.932	426.831	0.2433212	0
1	Port 2: NDI 8700340  s/n:34802401	68499	1	OK	0.7071415	-0.6526773	-0.0504025	0.2672505	-151.584	87.738	428.496	0.2256251	0
1	Port 2: NDI 8700340  s/n:34802401	68500	1	OK	0.7107026	-0.6490414	-0.0484525	0.2670195	-151.105	87.505	430.340	0.1949511	0
1	Port 2: NDI 8700340  s/n:34802401	68501	1	OK	0.7143501	-0.6447910	-0.0465014	0.2679294	-150.299	87.710	431.926	0.2606987	0
1	Port 2: NDI 8700340  s/n:34802401	68502	1	OK	0.7180228	-0.6410250	-0.0447289	0.2674500	-149.658	87.519	433.616	0.2078592	0
1	Port 2: NDI 8700340  s/n:34802401	68503	1	OK	0.7220761	-0.6372227	-0.0440339	0.2657335	-148.701	87.463	435.329	0.1948109	0
1	Port 2: NDI 8700340  s/n:34802401	68504	1	OK	0.7260484	-0.6338155	-0.0428287	0.2632439	-147.907	87.408	437.033	0.2130219	0
1	Port 2: NDI 8700340  s/n:34802401	68505	1	OK	0.7299326	-0.6299149	-0.0413948	0.2620919	-146.920	87.606	438.384	0.2306188	0
1	Port 2: NDI 8700340  s/n:34802401	68506	1	OK	0.7330636	-0.6261907	-0.0384598	0.2627239	-145.851	87.776	439.688	0.2258630	0
1	Port 2: NDI 8700340  s/n:34802401	68507	1	OK	0.7364271	-0.6230636	-0.0359293	0.2611052	-144.656	87.837	441.167	0.2424686	0
1	Port 2: NDI 8700340  s/n:34802401	68508	1	OK	0.7400548	-0.6195333	-0.0339727	0.2595056	-143.726	87.769	442.436	0.2377029	0
1	Port 2: NDI 8700340  s/n:34802401	68509	1	OK	0.7436969	-0.6163749	-0.0318612	0.2568692	-142.658	87.650	443.830	0.2126017	0
1	Port 2: NDI 8700340  s/n:34802401	68510	1	OK	0.7470477	-0.6129920	-0.0291692	0.2555576	-141.079	87.865	445.182	0.2478266	0
1	Port 2: NDI 8700340  s/n:34802401	68511	1	OK	0.7510510	-0.6096201	-0.0277594	0.2520221	-140.129	87.653	446.432	0.2478073	0
1	Port 2: NDI 8700340  s/n:34802401	68512	1	OK	0.7541152	-0.6067398	-0.0242610	0.2501768	-138.684	87.778	447.703	0.2241677	0
1	Port 2: NDI 8700340  s/n:34802401	68513	1	OK	0.7575628	-0.6033545	-0.0217205	0.2481734	-137.099	87.801	448.932	0.2296496	0
1	Port 2: NDI 8700340  s/n:34802401	68514	1	OK	0.7604215	-0.6005742	-0.0176120	0.2464949	-135.674	88.044	450.007	0.2065307	0
1	Port 2: NDI 8700340  s/n:34802401	68515	1	OK	0.7634206	-0.5978827	-0.0140829	0.2439814	-134.247	87.984	451.208	0.2013842	0
1	Port 2: NDI 8700340  s/n:34802401	68516	1	OK	0.7670687	-0.5951371	-0.0118652	0.2393253	-132.641	88.004	452.373	0.1880627	0
1	Port 2: NDI 8700340  s/n:34802401	68517	1	OK	0.7700441	-0.5921818	-0.0082819	0.2372429	-131.026	88.012	453.290	0.1633205	0
1	Port 2: NDI 8700340  s/n:34802401	68518	1	OK	0.7731585	-0.5900038	-0.0046307	0.2325938	-129.158	88.360	454.277	0.1654468	0
1	Port 2: NDI 8700340  s/n:34802401	68519	1	OK	0.7761928	-0.5873317	-0.0015352	0.2292683	-127.595	88.153	455.200	0.1558902	0
1	Port 2: NDI 8700340  s/n:34802401	68520	1	OK	0.7790388	-0.5851429	0.0019188	0.2251724	-125.757	88.283	455.999	0.1683612	0
1	Port 2: NDI 8700340  s/n:34802401	68521	1	OK	0.7814953	-0.5836130	0.0061563	0.2205063	-123.851	88.394	456.829	0.2036324	0
1	Port 2: NDI 8700340  s/n:34802401	68522	1	OK	0.7841265	-0.5815824	0.0098649	0.2163568	-121.917	88.545	457.434	0.1917314	0
1	Port 2: NDI 8700340  s/n:34802401	68523	1	OK	0.7862837	-0.5797263	0.0140190	0.2132575	-120.034	88.453	458.026	0.1853099	0
1	Port 2: NDI 8700340  s/n:34802401	68524	1	OK	0.7889424	-0.5777183	0.0173696	0.2085900	-117.769	88.688	458.549	0.1858276	0
1	Port 2: NDI 8700340  s/n:34802401	68525	1	OK	0.7910432	-0.5760381	0.0213608	0.2048765	-116.044	88.712	458.961	0.1812560	0
1	Port 2: NDI 8700340  s/n:34802401	68526	1	OK	0.7930813	-0.5750839	0.0254814	0.1991264	-114.031	88.878	459.457	0.1962726	0
1	Port 2: NDI 8700340  s/n:34802401	68527	1	OK	0.7951533	-0.5740302	0.0290022	0.1933375	-112.069	88.722	459.823	0.1684192	0
1	Port 2: NDI 8700340  s/n:34802401	68528	1	OK	0.7970323	-0.5728267	0.0330812	0.1884533	-109.903	88.787	460.122	0.1614382	0
1	Port 2: NDI 8700340  s/n:34802401	68529	1	OK	0.7983690	-0.5720648	0.0380935	0.1841132	-107.789	88.787	460.368	0.1574843	0
1	Port 2: NDI 8700340  s/n:34802401	68530	1	OK	0.8002713	-0.5713036	0.0417257	0.1773049	-105.496	89.050	460.440	0.1813048	0
1	Port 2: NDI 8700340  s/n:34802401	68531	1	OK	0.8014314	-0.5704821	0.0469461	0.1733606	-103.175	88.992	460.546	0.1611203	0
1	Port 2: NDI 8700340  s/n:34802401	68532	1	OK	0.8027456	-0.5700545	0.0512624	0.1673604	-101.207	88.928	460.558	0.1616812	0
1	Port 2: NDI 8700340  s/n:34802401	68533	1	OK	0.8041062	-0.5698641	0.0549966	0.1601358	-98.861	89.043	460.540	0.1970964	0
1	Port 2: NDI 8700340  s/n:34802401	68534	1	OK	0.8051780	-0.5698524	0.0587487	0.1533138	-96.503	89.022	460.562	0.2230399	0
1	Port 2: NDI 8700340  s/n:34802401	68535	1	OK	0.8059878	-0.5695059	0.0636761	0.1482974	-94.604	88.942	460.368	0.2080035	0
1	Port 2: NDI 8700340  s/n:34802401	68536	1	OK	0.8068333	-0.5696480	0.0675948	0.1412519	-92.305	88.901	460.269	0.2507150	0
1	Port 2: NDI 8700340  s/n:34802401	68537	1	OK	0.8075923	-0.5689040	0.0723323	0.1375171	-89.897	88.876	459.885	0.1788728	0
1	Port 2: NDI 8700340  s/n:34802401	68538	1	OK	0.8081769	-0.5696369	0.0757741	0.1289265	-87.883	88.680	459.770	0.2350656	0
1	Port 2: NDI 8700340  s/n:34802401	68539	1	OK	0.8082355	-0.5701472	0.0811917	0.1228634	-85.346	88.760	459.573	0.2307559	0
1	Port 2: NDI 8700340  s/n:34802401	68540	1	OK	0.8084010	-0.5701720	0.0862544	0.1181180	-83.113	88.729	459.120	0.2210193	0
1	Port 2: NDI 8700340  s/n:34802401	68541	1	OK	0.8088096	-0.5698766	0.0904612	0.1135098	-81.205	88.558	458.587	0.2035705	0
1	Port 2: NDI 8700340  s/n:34802401	68542	1	OK	0.8085658	-0.5701542	0.0959437	0.1092722	-78.880	88.433	458.163	0.2439718	0
1	Port 2: NDI 8700340  s/n:34802401	68543	1	OK	0.8083133	-0.5704803	0.1012176	0.1045792	-76.750	88.204	457.739	0.2246367	0
1	Port 2: NDI 8700340  s/n:34802401	68544	1	OK	0.8082803	-0.5707360	0.1058170	0.0987224	-74.375	88.200	457.167	0.2260474	0
1	Port 2: NDI 8700340  s/n:34802401	68545	1	OK	0.8079249	-0.5713746	0.1102476	0.0929192	-72.471	87.684	456.764	0.2709842	0
1	Port 2: NDI 8700340  s/n:34802401	68546	1	OK	0.8075587	-0.5719282	0.1149057	0.0868553	-70.113	87.609	456.234	0.2590669	0
1	Port 2: NDI 8700340  s/n:34802401	68547	1	OK	0.8074815	-0.5722089	0.1184173	0.0807960	-68.044	87.132	455.695	0.2523070	0
1	Port 2: NDI 8700340  s/n:34802401	68548	1	OK	0.8071511	-0.5728777	0.1220944	0.0735610	-65.753	86.921	455.167	0.2598948	0
1	Port 2: NDI 8700340  s/n:34802401	68549	1	OK	0.8066776	-0.5732248	0.1265845	0.0682710	-63.725	86.533	454.542	0.2487176	0
1	Port 2: NDI 8700340  s/n:34802401	68550	1	OK	0.8060403	-0.5737320	0.1313684	0.0622328	-61.411	86.338	453.871	0.2440731	0
1	Port 2: NDI 8700340  s/n:34802401	68551	1	OK	0.8053412	-0.5742045	0.1360415	0.0566347	-59.321	85.847	453.276	0.2298168	0
1	Port 2: NDI 8700340  s/n:34802401	68552	1	OK	0.8047614	-0.5748602	0.1394260	0.0495503	-56.740	85.483	452.591	0.2331330	0
1	Port 2: NDI 8700340  s/n:34802401	68553	1	OK	0.8037473	-0.5759544	0.1432644	0.0417395	-54.784	85.029	451.977	0.2732113	0
1	Port 2: NDI 8700340  s/n:34802401	68554	1	OK	0.8029117	-0.5765368	0.1471983	0.0356484	-52.754	84.286	451.229	0.2540988	0
1	Port 2: NDI 8700340  s/n:34802401	68555	1	OK	0.8018661	-0.5775276	0.1507731	0.0272059	-50.349	83.846	450.406	0.2764084	0
1	Port 2: NDI 8700340  s/n:34802401	68556	1	OK	0.8004364	-0.5789345	0.1542807	0.0182732	-47.977	83.332	449.689	0.2917213	0
1	Port 2: NDI 8700340  s/n:34802401	68557	1	OK	0.7986677	-0.5805133	0.1581915	0.0104727	-45.757	82.558	448.989	0.2770305	0
1	Port 2: NDI 8700340  s/n:34802401	68558	1	OK	0.7973808	-0.5813188	0.1619989	0.0029601	-43.374	82.056	447.941	0.2682873	0
1	Port 2: NDI 8700340  s/n:34802401	68559	1	OK	0.7947020	-0.5838884	0.1657868	-0.0061377	-41.120	81.473	447.199	0.3191261	0
1	Port 2: NDI 8700340  s/n:34802401	68560	1	OK	0.7929634	-0.5850934	0.1693930	-0.0134440	-39.074	80.696	446.151	0.2907155	0
1	Port 2: NDI 8700340  s/n:34802401	68561	1	OK	0.7905888	-0.5870187	0.1730696	-0.0206228	-36.866	79.932	445.132	0.2796439	0
1	Port 2: NDI 8700340  s/n:34802401	68562	1	OK	0.7880937	-0.5888883	0.1769077	-0.0286804	-34.499	79.538	443.945	0.3157976	0
1	Port 2: NDI 8700340  s/n:34802401	68563	1	OK	0.7850732	-0.5914862	0.1802599	-0.0362023	-32.765	78.442	443.003	0.3598108	0
1	Port 2: NDI 8700340  s/n:34802401	68564	1	OK	0.7824914	-0.5931445	0.1846654	-0.0422545	-30.495	77.988	441.659	0.3008911	0
1	Port 2: NDI 8700340  s/n:34802401	68565	1	OK	0.7791331	-0.5958559	0.1882675	-0.0496254	-28.776	77.151	440.553	0.3212522	0
1	Port 2: NDI 8700340  s/n:34802401	68566	1	OK	0.7758848	-0.5982912	0.1923472	-0.0552539	-26.836	76.551	439.276	0.3261786	0
1	Port 2: NDI 8700340  s/n:34802401	68567	1	OK	0.7727731	-0.6004656	0.1966994	-0.0597669	-25.133	75.870	437.826	0.3224298	0
1	Port 2: NDI 8700340  s/n:34802401	68568	1	OK	0.7692746	-0.6025948	0.2027111	-0.0632790	-23.323	75.389	436.330	0.3747225	0
